image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1140685220244430_vs_1192506948712702(6)\1192506948712702_2024.png,moderate,moderate,90,35,65,15,0,Debris pile and damaged trees visible on coastal street.,"A significant debris pile and damaged trees are visible along a coastal road, with elevated homes intact.","A substantial pile of wooden debris is visible on the roadside, alongside several damaged and defoliated trees. Elevated homes appear structurally sound, but some power lines show minor sagging. The street remains clear and dry, indicating localized moderate damage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1149950325963158_vs_7581190218650186(5)\7581190218650186_2024.png,moderate,mild,90,10,5,20,0,"Slightly saggy power lines, bare trees visible along coastal road.",Slightly saggy power lines and bare trees are visible along a coastal road with houses on stilts.,"The image captures a coastal scene featuring houses on stilts and a dirt road. Visible damage includes some saggy power lines and numerous bare trees, suggesting environmental impact. However, there is no evidence of fallen trees, significant building debris, or flooded roads, indicating a mild overall damage level."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\115310275000667_vs_1197746641332199(1)\1197746641332199_2024.png,moderate,moderate,85,0,75,0,0,"Significant building debris lines street, no visible structural damage.","Large piles of building debris are visible along the roadside, with no apparent structural damage to buildings.","Significant building debris, including wood and other scattered materials, is piled along the sides of the road in multiple locations. However, power poles, lines, and road signs appear intact, and there is no visible structural damage to the nearby buildings or flooding on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1161623881438668_vs_790357163116046(5)\790357163116046_2024.png,moderate,mild,90,0,15,5,0,"Minimal Damage: Minor Debris on Dry Roads, Intact Infrastructure.","Minimal damage is visible, with minor scattered debris on dry, unpaved roads and intact infrastructure.","The street-level image reveals minimal damage, primarily consisting of minor scattered debris on the dry, unpaved roads. Buildings appear structurally sound on their stilts, and power lines remain intact on standing poles. There are no fallen trees or signs of flooding, indicating a mild impact with very limited visible damage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\116406384889956_vs_471402825936663(1)\471402825936663_2024.png,moderate,moderate,85,10,75,5,0,"Extensive building debris visible on street, indicating moderate damage and ongoing repairs.","Significant building debris, including metal sheeting, lines the street, suggesting moderate damage and ongoing recovery efforts.","Large piles of building debris, primarily corrugated metal sheeting, are scattered along the unpaved road, indicating moderate damage to nearby structures. While houses appear structurally sound, the visible materials suggest extensive repairs or reconstruction are underway in this coastal community."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\116681394862576_vs_1054125509516003(1)\1054125509516003_2024.png,moderate,severe,90,10,85,15,0,"Extensive building debris, structural damage visible on coastal road.","Extensive building debris and apparent structural damage are visible along a dry, unpaved road.","Extensive building debris and apparent structural damage are scattered across the landscape along a dry, unpaved road. While many palm trees remain standing, some distant vegetation shows defoliation. Utility poles and power lines appear mostly intact, but the significant amount of scattered materials indicates substantial impact to structures in the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1182828416439386_vs_460583853666033(5)\460583853666033_2024.png,moderate,mild,95,0,0,0,0,"Coastal Area Clear of Damage; No Debris, Fallen Trees, or Flooding Visible.","A coastal area shows no visible signs of damage, with clear roads, no fallen trees, and intact infrastructure under a sunny sky.","This street-level view of a coastal area reveals no visible damage from a disaster. Roads are clear and dry, with no signs of flooding. There are no fallen trees or scattered building debris, and infrastructure such as utility poles appears intact, indicating a mild impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\119490704561138_vs_1247533726275110(1)\1247533726275110_2024.png,moderate,moderate,85,0,45,25,0,"Building debris, sagging power lines visible on street.","Scattered building debris and sagging power lines are visible along a dry street, indicating moderate damage.","Scattered building debris, including a pile of wooden materials, is visible on the ground. Power lines appear to be sagging in several areas, though utility poles remain upright. The street is dry, with no signs of flooding, suggesting localized moderate damage in this residential area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\119515154558146_vs_851648230488262(1)\851648230488262_2024.png,moderate,moderate,90,0,70,60,0,"Building Debris Piled, Power Lines Sagging on Street","Significant building debris and sagging power lines are visible along a dry, sandy street.","Significant building debris is piled on the roadside, indicating structural damage. Additionally, power lines are visibly sagging across the clear sky, suggesting compromised infrastructure. The street itself appears dry and sandy, with no signs of flooding, amidst a mix of intact and bare trees."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\120587564445465_vs_9354616652702439(1)\935461665270243_2024.png,moderate,mild,90,0,25,0,0,"Scattered building debris visible on dry, unpaved street.","Scattered building debris, including an AC unit and metal sheeting, is visible on the dry, unpaved street.","Scattered building debris, including an AC unit and metal sheeting, is visible on the right side of the unpaved street. Power poles and lines appear intact, and no fallen trees or flooded roads are present. Buildings remain standing, indicating localized rather than widespread severe damage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1207223730109765_vs_557653586828637(6)\557653586828637_2024.png,moderate,moderate,85,35,70,10,0,"Widespread debris, damaged structures visible on post-disaster street.",Widespread debris and damaged structures are visible across the landscape on a post-disaster street.,"Widespread debris and damaged structures are visible across the landscape, indicating significant impact. Scattered materials cover the ground, and some distant buildings appear compromised. Utility poles and lines remain standing, but the overall scene suggests a moderate level of damage to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1210655036242765_vs_1272736540575772(6)\1272736540575772_2024.png,moderate,moderate,90,25,65,75,5,"Damaged infrastructure, building debris, and leaning pole mark post-disaster street.","Damaged infrastructure, including a leaning utility pole and tangled lines, alongside building debris, marks this post-disaster scene.","Significant damaged infrastructure, notably a leaning utility pole with tangled power lines, is visible. Piles of building debris are scattered on the ground, and some structures appear compromised. The unpaved road is muddy and rutted, indicating recent disruption in this post-disaster street-level view."
