image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1014453933077519_vs_1214601853108219(6)\1214601853108219_2024.png,moderate,moderate,75,30,40,60,10,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with fallen trees, scattered building debris, and damaged infrastructure. Power lines are visible, indicating potential hazards. Flooding appears minimal, with only slight water accumulation on roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1015498499638407_vs_527879723296857(4)\527879723296857_2024.png,moderate,moderate,75,40,30,50,0,Moderate Damage: Fallen Trees and Infrastructure Issues,Moderate damage observed with fallen trees and infrastructure concerns.,"The area shows moderate damage with fallen trees and damaged infrastructure, including power poles. Building debris is present, indicating structural impacts, while roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1015808899614122_vs_444714228725962(4)\444714228725962_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minor building debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1019231972598936_vs_3880416995562342(5)\3880416995562342_2024.png,moderate,moderate,75,0,70,50,0,Moderate Damage with Building Debris and Infrastructure Issues,Building debris and damaged infrastructure indicate moderate disaster impact.,"The area shows moderate damage, characterized by significant building debris and damaged infrastructure, including poles and signage. No fallen trees or flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1019374549198338_vs_1036539568196262(4)\1036539568196262_2024.png,moderate,mild,75,20,30,10,0,Mild Damage: Fallen Trees and Building Debris Observed,Mild damage includes fallen trees and scattered building debris.,"The area shows mild damage with fallen trees and scattered building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1019515042577665_vs_783755137125991(4)\783755137125991_2024.png,moderate,mild,85,0,0,20,0,Mild Damage with Minimal Infrastructure Impact Observed,Minor damage to infrastructure noted in the area.,"The area shows mild damage, primarily with minor impacts to infrastructure. No fallen trees or building debris are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1020349129148943_vs_511305518492444(6)\511305518492444_2024.png,moderate,mild,75,10,20,15,0,Mild Damage: Minimal Building Debris and Fallen Trees,Mild damage observed with scattered debris and few fallen trees.,"The area shows mild damage with minimal building debris and a few fallen trees. Infrastructure appears mostly intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1020598728939787_vs_2381376295392427(6)\2381376295392427_2024.png,moderate,moderate,75,30,40,20,10,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and building debris scattered around. Some infrastructure appears intact, but there are signs of disruption, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1021266005674072_vs_1703211147186936(4)\1703211147186936_2024.png,moderate,moderate,75,30,60,40,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage, characterized by fallen trees and significant building debris scattered across the landscape. Damaged infrastructure is also present, indicating the impact of the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1021356298901095_vs_1714368056018302(4)\1714368056018302_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Fallen trees and slight debris indicate mild damage.,"The area shows mild damage with some fallen trees and minimal building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1021362378986889_vs_961717149029175(4)\961717149029175_2024.png,moderate,mild,75,10,20,30,0,Mild Damage: Some Building Debris and Damaged Infrastructure,Mild damage observed with scattered debris and damaged poles.,"The area shows mild damage with scattered building debris and damaged infrastructure, including poles. Fallen trees are minimal, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1022035638927341_vs_360198170422162(4)\360198170422162_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minimal debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1022895432460975_vs_1093964022280587(5)\1093964022280587_2024.png,moderate,moderate,75,40,30,20,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage, characterized by fallen trees and scattered building debris. Infrastructure appears mostly intact, with no visible flooding on roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1023028695776745_vs_1054824099669171(6)\1054824099669171_2024.png,moderate,moderate,75,20,60,40,10,Moderate Damage with Building Debris and Fallen Trees,Visible building debris and fallen trees indicate moderate damage.,"The area shows moderate damage with scattered building debris and some fallen trees. Damaged infrastructure is present, but flooding is minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1023610608649749_vs_1763061091100249(5)\1763061091100249_2024.png,moderate,mild,75,10,20,15,0,Mild Damage: Minimal Fallen Trees and Building Debris,Mild damage observed with few fallen trees and debris.,"The area shows mild damage with minimal fallen trees and scattered building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1024140002066117_vs_873001078137350(6)\873001078137350_2024.png,moderate,moderate,75,20,60,40,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes scattered building debris and fallen trees.,"The area shows moderate damage with visible building debris scattered across the ground and some fallen trees. Infrastructure appears partially affected, but no flooding is evident on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1024405562339685_vs_2256677378041641(5)\2256677378041641_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Mild damage with some fallen trees and minimal building debris.,"The area shows mild damage, characterized by a few fallen trees and minimal building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1024538628890172_vs_1279014476619015(6)\1279014476619015_2024.png,moderate,moderate,75,40,30,20,10,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and building debris scattered across the landscape. Damaged infrastructure is evident, but flooding is minimal, indicating a recovery path may be possible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1024604838669513_vs_517920217872822(5)\517920217872822_2024.png,moderate,mild,85,20,10,15,0,Mild Damage: Some Fallen Trees and Minimal Debris,Mild damage observed with a few fallen trees and minimal debris.,"The area shows mild damage with a few fallen trees and minimal building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1025044378521884_vs_543068464877649(5)\543068464877649_2024.png,moderate,mild,85,10,5,10,0,Mild Damage: Few Fallen Trees and Minor Debris,Mild damage observed with scattered debris and few fallen trees.,"The area shows mild damage with a few fallen trees and minor building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1025080488686561_vs_1259266708414324(5)\1259266708414324_2024.png,moderate,mild,85,20,10,15,0,Mild Damage: Fallen Trees and Minor Debris Observed,Fallen trees and minimal debris indicate mild damage.,"The area shows mild damage with fallen trees and minor building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1025773025124899_vs_1012767707202370(6)\1012767707202370_2024.png,moderate,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Infrastructure Issues,Mild damage observed with fallen trees and some infrastructure concerns.,"The area shows mild damage with approximately 20% fallen trees and 30% damaged infrastructure, including a stop sign. Building debris is minimal, and there are no flooded roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1025822215533541_vs_1272650623764235(5)\1272650623764235_2024.png,moderate,mild,75,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure issues.,"The area shows mild damage with minimal fallen trees and minor issues with infrastructure. Building debris is limited, and there are no flooded roads, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1026105275187028_vs_439629665367113(5)\439629665367113_2024.png,moderate,mild,75,30,10,20,0,Mild Damage: Fallen Trees and Minor Infrastructure Issues,Fallen trees and slight infrastructure damage observed.,"The area shows mild damage with fallen trees and minor infrastructure issues. Building debris is minimal, and there are no flooded roads, indicating a relatively manageable post-disaster situation."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1027435055350111_vs_1248238112978421(6)\1248238112978421_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Fallen trees and minor debris indicate mild damage.,"The area shows mild damage with approximately 20% fallen trees and minimal building debris. Damaged infrastructure is present but limited, while no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1027651421704351_vs_1616055985923734(5)\1616055985923734_2024.png,moderate,mild,75,0,10,20,0,Mild Damage: Minimal Building Debris and Infrastructure Issues,Mild damage observed with minor debris and infrastructure concerns.,"The area shows mild damage with minimal building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
